YEAR,MONTH,LAKE,STATE_PROV,SPECIES,NO_STOCKED,AGEMONTH,WEIGHT
2011,4,ON,ON,RBT,22787,12,350.9198
2011,4,ON,ON,RBT,20055,12,290.7975
2011,9,ON,ON,ATS,15644,9,86.042
2011,9,ON,ON,ATS,15466,9,85.063
2011,9,ON,ON,ATS,151,9,0.7701
2011,9,ON,ON,ATS,15603,9,79.5753
2011,9,ON,ON,ATS,16624,9,84.7824
2011,10,ON,ON,ATS,18088,9,115.7632
2011,10,ON,ON,ATS,18559,9,118.7776
2011,9,ON,ON,ATS,11363,9,98.8581
2011,9,ON,ON,ATS,11384,9,99.0408
2011,9,ON,ON,ATS,12813,9,111.4731
2011,10,ON,ON,ATS,252,23,31.9788
2011,10,ON,ON,ATS,101,23,12.8169
2011,10,ON,ON,ATS,103,23,13.0707
2011,10,ON,ON,ATS,3375,10,50.625
2011,10,ON,ON,ATS,520,10,7.072
2011,5,ON,ON,ATS,33505,5,40.206
2011,5,ON,ON,ATS,30039,5,36.0468
2011,5,ON,ON,ATS,21730,5,26.076
2011,5,ON,ON,ATS,20373,5,24.4476
2011,5,ON,ON,ATS,29021,5,34.8252
2011,5,ON,ON,ATS,14999,5,17.9988
2011,6,ON,ON,ATS,21559,5,25.8708
2011,6,ON,ON,ATS,18926,5,32.1742
2011,5,ON,ON,ATS,23505,5,30.5565
2011,5,ON,ON,ATS,23553,5,30.6189
2011,5,ON,ON,ATS,23585,5,35.3775
2011,5,ON,ON,ATS,23529,5,30.5877
2011,5,ON,ON,ATS,20509,5,34.8653
2011,5,ON,ON,ATS,20534,5,43.1214
2011,5,ON,ON,ATS,8937,5,20.5551
2011,3,ON,ON,ATS,14970,14,267.963
2011,3,ON,ON,ATS,12105,14,216.6795
2011,3,ON,ON,ATS,12669,14,226.7751
2011,3,ON,ON,ATS,11842,14,211.9718
2011,3,ON,ON,ATS,11831,14,211.7749
2011,3,ON,ON,ATS,6163,14,110.3177
2011,3,ON,ON,ATS,7196,14,128.8084
2011,10,ON,ON,ATS,5990,9,60.1995
2011,10,ON,ON,ATS,9389,9,94.8289
2011,11,ON,ON,LAT,1698,22,380.99724
2011,11,ON,ON,LAT,1607,22,360.57866
2012,4,ON,ON,RBT,7500,12,116.25
2012,4,ON,ON,RBT,7500,12,116.25
2012,4,ON,ON,RBT,5000,12,77.5
2012,4,ON,ON,LAT,34547,15,839.4921
2012,4,ON,ON,LAT,34467,15,837.5481
2012,4,ON,ON,LAT,36246,17,942.396
2012,4,ON,ON,LAT,32228,17,837.928
2012,4,ON,ON,LAT,20026,17,520.676
2012,4,ON,ON,LAT,13086,15,317.9898
2012,4,ON,ON,LAT,34508,15,838.5444
2012,4,ON,ON,LAT,34516,15,838.7388
2012,4,ON,ON,LAT,10370,15,251.991
2012,4,ON,ON,LAT,19007,15,619.43813
2012,4,ON,ON,LAT,28763,15,1016.77205
2012,4,ON,ON,LAT,12645,15,450.4149
2012,4,ON,ON,LAT,11009,16,481.0933
2012,5,ON,ON,LAT,24006,15,895.4238
2012,5,ON,ON,LAT,20570,15,861.0602
2012,4,ON,ON,LAT,14364,15,591.36588
2012,4,ON,ON,LAT,18447,15,614.65404
2012,4,ON,ON,LAT,6925,15,230.741
2012,4,ON,ON,LAT,10634,16,440.2476
2012,4,ON,ON,LAT,16837,16,704.29171
2012,4,ON,ON,LAT,17205,16,678.73725
2012,4,ON,ON,LAT,10903,16,375.28126
2012,4,ON,ON,LAT,9763,16,411.51045
2012,5,ON,ON,RBT,11984,11,410.57184
2012,5,ON,ON,RBT,3546,11,121.48596
2012,5,ON,ON,RBT,16955,11,546.45965
2012,5,ON,ON,ATS,22717,4,29.98644
2012,5,ON,ON,ATS,21595,4,27.42565
2012,4,ON,ON,BNT,15000,15,510
2012,4,ON,ON,BNT,12000,15,408
2012,4,ON,ON,BNT,25000,15,746
2012,4,ON,ON,BNT,10019,15,298.96696
2012,4,ON,ON,BNT,10021,15,327.98733
2012,4,ON,ON,BNT,15032,15,491.99736
2012,4,ON,ON,BNT,18008,15,602.00744
2012,4,ON,ON,BNT,11606,15,387.98858
2012,4,ON,ON,BNT,11520,15,387.9936
2012,4,ON,ON,BNT,18023,15,607.01464
2012,4,ON,ON,BNT,11085,15,375.00555
2012,4,ON,ON,BNT,20396,15,689.99668
2012,5,ON,ON,LAT,27103,17,916.0814
2012,2,ON,ON,ATS,17330,14,268.615
2012,3,ON,ON,ATS,17378,15,251.981
2012,3,ON,ON,ATS,14898,15,221.9802
2012,3,ON,ON,ATS,3513,15,52.3437
2012,3,ON,ON,ATS,11742,15,270.066
2012,3,ON,ON,ATS,6015,15,135.3375
2012,3,ON,ON,ATS,5444,15,120.8568
2012,3,ON,ON,ATS,5743,15,124.6231
2012,4,ON,ON,RBT,12035,12,309.2995
2012,4,ON,ON,RBT,12035,12,304.4855
2012,4,ON,ON,RBT,12000,12,300
2012,4,ON,ON,RBT,23368,12,507.0856
2012,4,ON,ON,RBT,22556,12,521.0436
2012,4,ON,ON,RBT,11511,12,265.9041
2012,4,ON,ON,CHS,26920,5,153.1748
2012,4,ON,ON,CHS,26974,5,153.48206
2012,4,ON,ON,CHS,27207,5,187.18416
2012,4,ON,ON,CHS,30560,5,224.616
2012,5,ON,ON,CHS,12500,6,86.75
2012,5,ON,ON,CHS,12521,6,86.89574
2012,5,ON,ON,CHS,12499,6,86.2431
2012,5,ON,ON,CHS,28330,6,185.5615
2012,5,ON,ON,CHS,28343,6,172.04201
2012,5,ON,ON,CHS,25004,6,162.27596
2012,4,ON,ON,CHS,49984,5,328.89472
2012,5,ON,ON,CHS,15000,6,98.1
2012,5,ON,ON,CHS,12500,6,81.375
2012,5,ON,ON,CHS,12515,6,81.47265
2012,5,ON,ON,CHS,24483,6,159.38433
2012,4,ON,ON,ATS,31823,4,43.91574
2012,4,ON,ON,ATS,32172,4,46.00596
2012,5,ON,ON,ATS,31970,5,49.5535
2012,5,ON,ON,ATS,29289,5,43.05483
2012,5,ON,ON,CHS,37397,6,245.69829
2012,5,ON,ON,CHS,37369,6,254.1092
2012,5,ON,ON,ATS,26479,5,34.68749
2012,12,ON,ON,ATS,24091,5,40.71379
2012,5,ON,ON,ATS,24086,5,37.09244
2012,5,ON,ON,ATS,23824,5,31.92416
2012,5,ON,ON,ATS,23841,5,39.81447
2012,6,ON,ON,ATS,24136,6,34.51448
2012,9,ON,ON,ATS,21499,9,194.13597
2012,9,ON,ON,ATS,21497,9,189.81851
2012,9,ON,ON,ATS,14899,9,139.00767
2012,9,ON,ON,ATS,16185,9,145.3413
2012,10,ON,ON,ATS,18351,9,136.16442
2012,10,ON,ON,ATS,23392,9,153.2176
2012,10,ON,ON,ATS,31022,9,215.29268
2012,7,ON,ON,WAE,74811,3,33.66495
2012,7,ON,ON,WAE,25189,3,7.05292
2012,11,ON,ON,WAE,74,132,77.7
2012,11,ON,ON,WAE,77,132,80.85
2008,1,ON,ON,ATS,600,0,
2008,1,ON,ON,ATS,2000,0,
2008,1,ON,ON,ATS,16000,0,
2008,1,ON,ON,ATS,3600,0,
2008,12,ON,ON,ATS,975,0,
2008,12,ON,ON,ATS,1600,0,
2009,2,ON,ON,ATS,971,0,
2009,1,ON,ON,ATS,1600,0,
2009,1,ON,ON,ATS,30025,0,
2009,1,ON,ON,ATS,7187,0,
2009,2,ON,ON,ATS,15000,0,
2009,2,ON,ON,ATS,15000,0,
2009,12,ON,ON,ATS,1912,0,
2009,12,ON,ON,ATS,1000,0,
2009,12,ON,ON,ATS,2600,0,
2009,12,ON,ON,ATS,2400,0,
2009,12,ON,ON,ATS,1200,0,
2010,11,ON,ON,ATS,65,0,
2010,1,ON,ON,ATS,25801,0,
2010,1,ON,ON,ATS,25682,0,
2010,1,ON,ON,ATS,65910,0,
2010,1,ON,ON,ATS,43895,0,
2010,11,ON,ON,ATS,700,0,
2010,1,ON,ON,ATS,5000,0,
2010,1,ON,ON,ATS,25000,0,
2010,1,ON,ON,ATS,30000,0,
2010,2,ON,ON,ATS,900,0,
2010,11,ON,ON,ATS,700,0,
2011,2,ON,ON,ATS,91013,0,
2011,1,ON,ON,ATS,230908,0,
2011,12,ON,ON,ATS,37698,0,
2011,1,ON,ON,ATS,194213,0,
2011,1,ON,ON,ATS,69816,0,
2011,12,ON,ON,ATS,79511,0,
2011,1,ON,ON,ATS,131405,0,
2011,12,ON,ON,ATS,124238,0,
2011,12,ON,ON,ATS,116552,0,
2012,1,ON,ON,ATS,140834,0,
2012,1,ON,ON,ATS,144023,0,
2012,1,ON,ON,ATS,47337,0,
2012,1,ON,ON,ATS,210177,0,
2010,5,ON,ON,ATS,39618,3,39.618
2012,3,ON,ON,ATS,61881,3,105.1977
2007,5,ON,ON,ATS,9000,4,1.8
2007,5,ON,ON,ATS,9100,4,1.82
2008,5,ON,ON,ATS,26974,4,24.2766
2008,5,ON,ON,ATS,31980,4,25.584
2008,5,ON,ON,ATS,31965,4,25.572
2008,5,ON,ON,ATS,30857,4,27.7713
2008,5,ON,ON,ATS,26925,4,18.8475
2012,5,ON,ON,ATS,18000,4,16.2
2012,5,ON,ON,ATS,5000,4,8
2006,5,ON,ON,CHS,9995,5,58.9705
2006,5,ON,ON,CHS,9998,5,55.9888
2007,5,ON,ON,CHS,9959,5,53.7786
2007,5,ON,ON,CHS,10036,5,59.2124
2007,5,ON,ON,ATS,4960,5,2.48
2007,5,ON,ON,ATS,688,5,0.7568
2007,5,ON,ON,ATS,23701,5,30.8113
2007,5,ON,ON,ATS,21271,5,27.6523
2007,5,ON,ON,ATS,9994,5,12.9922
2007,5,ON,ON,ATS,5004,5,6.5052
2007,5,ON,ON,ATS,15388,5,20.0044
2007,5,ON,ON,ATS,2483,5,3.2279
2007,5,ON,ON,ATS,8988,5,11.6844
2007,5,ON,ON,ATS,50690,5,70.966
2007,5,ON,ON,ATS,24432,5,36.648
2007,5,ON,ON,ATS,25406,5,38.109
2007,5,ON,ON,ATS,9931,5,3.9724
2007,5,ON,ON,ATS,9932,5,3.9728
2007,5,ON,ON,ATS,10227,5,13.2951
2007,5,ON,ON,ATS,30686,5,39.8918
2007,5,ON,ON,ATS,8401,5,11.7614
2008,5,ON,ON,CHS,33000,5,132
2008,4,ON,ON,CHS,22250,5,93.45
2008,4,ON,ON,CHS,22250,5,93.45
2008,5,ON,ON,CHS,28000,5,117.6
2008,5,ON,ON,CHS,28000,5,117.6
2008,5,ON,ON,CHS,29000,5,121.8
2008,5,ON,ON,CHS,13350,5,52.065
2008,4,ON,ON,CHS,13350,5,56.07
2008,4,ON,ON,CHS,13350,5,56.07
2008,4,ON,ON,CHS,8900,5,37.38
2008,5,ON,ON,CHS,9991,5,58.9469
2008,4,ON,ON,CHS,22250,5,102.35
2008,4,ON,ON,CHS,31150,5,130.83
2008,5,ON,ON,CHS,5500,5,24.2
2008,4,ON,ON,CHS,44500,5,186.9
2008,5,ON,ON,CHS,13350,5,56.07
2008,5,ON,ON,CHS,25000,5,100
2008,5,ON,ON,CHS,9500,5,41.8
2008,4,ON,ON,CHS,89000,5,311.5
2008,4,ON,ON,CHS,13500,5,56.7
2008,5,ON,ON,CHS,9995,5,69.965
2008,5,ON,ON,CHS,13350,5,56.07
2008,5,ON,ON,CHS,5499,5,37.3932
2008,5,ON,ON,CHS,23000,5,101.2
2008,6,ON,ON,ATS,19634,5,19.634
2009,5,ON,ON,CHS,20403,5,97.9344
2009,5,ON,ON,CHS,9996,5,54.978
2009,4,ON,ON,CHS,9898,5,47.5104
2009,4,ON,ON,CHS,15146,5,72.7008
2009,4,ON,ON,CHS,10303,5,49.4544
2009,4,ON,ON,CHS,15765,5,75.672
2009,5,ON,ON,CHS,30544,5,158.8288
2009,5,ON,ON,CHS,13368,5,69.5136
2009,5,ON,ON,CHS,18914,5,98.3528
2009,5,ON,ON,CHS,6887,5,35.8124
2009,5,ON,ON,CHS,24788,5,128.8976
2009,4,ON,ON,CHS,15067,5,55.7479
2009,4,ON,ON,CHS,15067,5,55.7479
2009,4,ON,ON,CHS,15067,5,55.7479
2009,4,ON,ON,CHS,10069,5,37.25688571
2009,5,ON,ON,CHS,9156,5,33.8772
2009,4,ON,ON,CHS,25174,5,93.14221429
2009,5,ON,ON,CHS,14402,5,69.1296
2009,5,ON,ON,CHS,20199,5,96.9552
2009,5,ON,ON,CHS,20220,5,99.078
2009,5,ON,ON,CHS,27602,5,135.2498
2009,4,ON,ON,CHS,15050,5,55.685
2009,4,ON,ON,CHS,15050,5,55.685
2009,4,ON,ON,CHS,22630,5,74.679
2009,5,ON,ON,CHS,9997,5,36.9889
2009,5,ON,ON,CHS,20205,5,94.9635
2009,5,ON,ON,CHS,69555,5,347.775
2009,5,ON,ON,CHS,9999,5,34.9965
2009,4,ON,ON,CHS,15050,5,55.685
2009,4,ON,ON,CHS,13578,5,44.8074
2009,5,ON,ON,CHS,10038,5,55.209
2009,5,ON,ON,ATS,9098,5,10.0078
2009,5,ON,ON,ATS,9353,5,10.2883
2009,5,ON,ON,ATS,23358,5,21.0222
2009,4,ON,ON,ATS,23595,5,4.719
2009,5,ON,ON,ATS,27812,5,27.812
2009,5,ON,ON,ATS,27873,5,33.4476
2009,5,ON,ON,ATS,29395,5,32.3345
2009,5,ON,ON,ATS,29582,5,32.5402
2009,5,ON,ON,ATS,35100,5,38.61
2009,5,ON,ON,ATS,38769,5,42.6459
2009,5,ON,ON,ATS,49703,5,54.6733
2009,5,ON,ON,ATS,49972,5,59.9664
2009,5,ON,ON,ATS,50023,5,55.0253
2009,5,ON,ON,ATS,50032,5,60.0384
2010,5,ON,ON,CHS,1882,5,8.6572
2010,5,ON,ON,CHS,21136,5,97.2256
2010,5,ON,ON,CHS,10239,5,103.4139
2010,5,ON,ON,CHS,10972,5,59.2488
2010,5,ON,ON,CHS,16322,5,88.1388
2010,5,ON,ON,CHS,10472,5,56.5488
2010,5,ON,ON,CHS,15577,5,84.1158
2010,4,ON,ON,CHS,12799,5,55.0357
2010,4,ON,ON,CHS,15208,5,65.3944
2010,4,ON,ON,CHS,8213,5,35.3159
2010,4,ON,ON,CHS,19804,5,87.1376
2010,4,ON,ON,CHS,30135,5,132.594
2010,4,ON,ON,CHS,14932,5,62.7144
2010,4,ON,ON,CHS,14932,5,62.7144
2010,4,ON,ON,CHS,15366,5,64.5372
2010,5,ON,ON,CHS,96653,5,560.5874
2010,4,ON,ON,CHS,10919,5,38.2165
2010,4,ON,ON,CHS,7508,5,27.0288
2010,4,ON,ON,CHS,24849,5,109.3356
2010,5,ON,ON,CHS,7417,5,40.7935
2010,5,ON,ON,CHS,20787,5,114.3285
2010,5,ON,ON,CHS,10252,5,121.9988
2010,5,ON,ON,CHS,20737,5,105.7587
2010,5,ON,ON,CHS,31317,5,159.7167
2010,4,ON,ON,CHS,20000,5,82
2010,4,ON,ON,CHS,15067,5,61.7747
2010,4,ON,ON,CHS,20089,5,82.3649
2010,5,ON,ON,CHS,4977,5,31.3551
2010,5,ON,ON,CHS,4985,5,36.3905
2010,4,ON,ON,CHS,30326,5,133.4344
2010,5,ON,ON,CHS,21155,5,114.237
2010,5,ON,ON,CHS,33592,5,181.3968
2010,5,ON,ON,CHS,20231,5,182.079
2010,4,ON,ON,CHS,15098,5,61.9018
2010,5,ON,ON,CHS,10236,5,103.3836
2010,4,ON,ON,CHS,12555,5,51.4755
2010,5,ON,ON,CHS,12713,5,116.9596
2010,4,ON,ON,ATS,46793,5,9.3586
2010,4,ON,ON,ATS,24034,5,
2010,4,ON,ON,ATS,209,5,
2010,5,ON,ON,ATS,15223,5,16.7453
2010,5,ON,ON,ATS,10149,5,12.1788
2010,5,ON,ON,ATS,11793,5,8.2551
2010,5,ON,ON,ATS,34607,5,44.9891
2010,5,ON,ON,ATS,24800,5,32.24
2010,5,ON,ON,ATS,17564,5,29.8588
2010,5,ON,ON,ATS,8457,5,10.1484
2011,6,ON,ON,CHS,486,5,2.218589028
2011,4,ON,ON,CHS,20423,5,83.7343
2011,5,ON,ON,CHS,10007,5,82.0574
2011,4,ON,ON,CHS,10459,5,43.9278
2011,4,ON,ON,CHS,16528,5,69.4176
2011,6,ON,ON,CHS,452,5,1.43319256
2011,4,ON,ON,CHS,10006,5,42.0252
2011,4,ON,ON,CHS,16529,5,69.4218
2011,6,ON,ON,CHS,477,5,1.875976605
2011,4,ON,ON,CHS,77993,5,327.5706
2011,4,ON,ON,CHS,20732,5,87.0744
2011,5,ON,ON,CHS,19882,5,127.2448
2011,5,ON,ON,CHS,15000,5,96
2011,5,ON,ON,CHS,15000,5,96
2011,4,ON,ON,CHS,10000,5,42
2011,4,ON,ON,CHS,25000,5,97.5
2011,6,ON,ON,CHS,496,5,2.045377024
2011,4,ON,ON,CHS,20688,5,88.9584
2011,4,ON,ON,CHS,6186,5,26.5998
2011,5,ON,ON,CHS,10006,5,102.0612
2011,5,ON,ON,CHS,5014,5,31.0868
2011,4,ON,ON,CHS,30607,5,116.3066
2011,6,ON,ON,CHS,459,5,1.184448582
2011,4,ON,ON,CHS,20085,5,76.323
2011,4,ON,ON,CHS,15000,5,60
2011,4,ON,ON,CHS,20141,5,80.564
2011,4,ON,ON,CHS,15374,5,64.5708
2011,5,ON,ON,CHS,4688,5,33.7536
2011,5,ON,ON,CHS,4909,5,36.8175
2011,4,ON,ON,CHS,49703,5,188.8714
2011,6,ON,ON,CHS,467,5,1.747110979
2011,4,ON,ON,CHS,20212,5,76.8056
2011,5,ON,ON,CHS,30634,5,229.755
2011,4,ON,ON,CHS,15000,5,60
2011,5,ON,ON,CHS,12359,5,75.3899
2011,4,ON,ON,CHS,19759,5,82.9878
2011,5,ON,ON,CHS,12479,5,92.3446
2011,6,ON,ON,ATS,50,5,0.05
2011,6,ON,ON,ATS,2673,5,0.5346
2011,5,ON,ON,ATS,28521,5,34.2252
2011,6,ON,ON,ATS,28973,5,34.7676
2011,5,ON,ON,ATS,1472,5,0.2944
2011,5,ON,ON,ATS,1443,5,0.2886
2011,5,ON,ON,ATS,10019,5,12.0228
2011,5,ON,ON,ATS,19650,5,23.58
2011,6,ON,ON,ATS,827,5,0.2481
2011,5,ON,ON,ATS,455,5,0.1365
2011,5,ON,ON,ATS,446,5,0.1338
2011,4,ON,ON,ATS,5731,5,1.1462
2011,5,ON,ON,ATS,11000,5,2.2
2011,5,ON,ON,ATS,21718,5,4.3436
2011,4,ON,ON,ATS,6637,5,1.3274
2011,4,ON,ON,ATS,19174,5,3.8348
2011,5,ON,ON,ATS,25581,5,35.8134
2011,5,ON,ON,ATS,21807,5,37.0719
2011,5,ON,ON,ATS,20431,5,34.7327
2011,5,ON,ON,ATS,23455,5,30.4915
2011,5,ON,ON,ATS,23474,5,30.5162
2011,5,ON,ON,ATS,23545,5,35.3175
2011,5,ON,ON,ATS,15761,5,28.3698
2011,5,ON,ON,ATS,15767,5,29.9573
2011,5,ON,ON,ATS,5757,5,10.9383
2011,5,ON,ON,ATS,9954,5,18.9126
2011,5,ON,ON,ATS,15000,5,31.5
2011,5,ON,ON,ATS,5534,5,11.6214
2012,5,ON,ON,CHS,12500,5,117.5
2012,5,ON,ON,CHS,10000,5,117
2012,4,ON,ON,CHS,10777,5,70.0505
2012,5,ON,ON,CHS,17500,5,155.75
2012,5,ON,ON,CHS,17507,5,120.7983
2012,4,ON,ON,CHS,12499,5,141.2387
2012,4,ON,ON,CHS,43126,5,250.1308
2012,5,ON,ON,CHS,12500,5,106.25
2012,5,ON,ON,CHS,30000,5,378
2012,5,ON,ON,CHS,12380,5,137.418
2012,5,ON,ON,CHS,12500,5,130
2012,5,ON,ON,ATS,17000,5,22.1
2012,5,ON,ON,ATS,17000,5,22.1
2012,5,ON,ON,ATS,20566,5,32.9056
2006,5,ON,ON,ATS,30000,6,39
2006,5,ON,ON,ATS,30556,6,39.7228
2006,5,ON,ON,ATS,40000,6,44
2006,5,ON,ON,ATS,40000,6,44
2006,5,ON,ON,ATS,43900,6,57.07
2006,5,ON,ON,ATS,10000,6,11
2006,5,ON,ON,ATS,30000,6,39
2006,5,ON,ON,ATS,12300,6,13.53
2006,5,ON,ON,ATS,7500,6,8.25
2006,5,ON,ON,ATS,200,6,0.22
2011,6,ON,ON,ATS,14691,6,22.0365
2011,6,ON,ON,ATS,18916,6,32.1572
2011,6,ON,ON,ATS,17678,6,31.8204
2009,9,ON,ON,ATS,1488,9,19.9392
2009,10,ON,ON,ATS,22408,9,201.672
2009,10,ON,ON,ATS,22398,9,206.0616
2009,10,ON,ON,ATS,32062,9,317.4138
2010,10,ON,ON,ATS,53,9,0.064607
2011,9,ON,ON,ATS,15617,9,85.8935
2011,9,ON,ON,ATS,14108,9,122.7396
2007,10,ON,ON,ATS,514,10,6.939
2007,10,ON,ON,ATS,8942,10,126.9764
2007,10,ON,ON,ATS,6499,10,93.5856
2008,10,ON,ON,ATS,17113,10,157.4396
2008,10,ON,ON,ATS,2166,10,24.6924
2008,10,ON,ON,ATS,3033,10,34.5762
2008,10,ON,ON,ATS,1960,10,22.344
2008,10,ON,ON,ATS,12500,10,182.5
2009,11,ON,ON,ATS,15179,10,160.8974
2009,10,ON,ON,ATS,22994,10,577.1494
2009,11,ON,ON,ATS,8459,10,66.8261
2009,11,ON,ON,ATS,31074,10,279.666
2009,11,ON,ON,ATS,8459,10,84.59
2009,10,ON,ON,ATS,6833,10,118.2109
2010,10,ON,ON,ATS,26515,10,265.15
2011,10,ON,ON,ATS,13476,10,133.4124
2011,10,ON,ON,ATS,13442,10,133.0758
2012,10,ON,ON,ATS,24600,10,541.2
2012,10,ON,ON,BNT,23342,10,590.5526
2012,10,ON,ON,BNT,10000,10,242
2006,10,ON,ON,ATS,25005,11,260.052
2006,10,ON,ON,ATS,16670,11,173.368
2006,10,ON,ON,ATS,12510,11,127.602
2006,10,ON,ON,ATS,12500,11,130
2007,11,ON,ON,ATS,486,11,2.9646
2007,11,ON,ON,BNT,10192,11,210.9744
2007,11,ON,ON,BNT,10080,11,208.656
2007,11,ON,ON,BNT,20212,11,432.5368
2007,11,ON,ON,BNT,10192,11,218.1088
2007,11,ON,ON,BNT,10132,11,223.9172
2007,11,ON,ON,BNT,10260,11,226.746
2007,11,ON,ON,BNT,10011,11,233.2563
2008,10,ON,ON,ATS,5558,11,59.4706
2008,11,ON,ON,ATS,4988,11,53.3716
2008,10,ON,ON,COS,25940,11,700.38
2008,10,ON,ON,COS,26451,11,735.3378
2009,10,ON,ON,ATS,13274,11,104.8646
2009,11,ON,ON,ATS,49,11,0.0643468
2006,11,ON,ON,ATS,16671,12,166.71
2006,11,ON,ON,ATS,16659,12,166.59
2008,11,ON,ON,COS,27417,12,745.7424
2012,11,ON,ON,LAT,104242,12,1271.7524
2011,3,ON,ON,ATS,45907,14,821.7353
2008,4,ON,ON,LAT,64473,15,1315.2492
2008,4,ON,ON,ATS,5449,15,842.4154
2010,4,ON,ON,ATS,9976,15,925.7728
2011,3,ON,ON,ATS,4090,15,297.343
2012,3,ON,ON,ATS,3580,15,331.15
2012,4,ON,ON,ATS,4850,15,511.19
2012,3,ON,ON,ATS,8177,15,720.3937
2007,4,ON,ON,ATS,2096,16,151.3312
2008,4,ON,ON,ATS,6130,16,285.045
2009,4,ON,ON,ATS,7522,16,115.8388
2009,4,ON,ON,ATS,19902,16,258.726
2009,4,ON,ON,ATS,11984,16,155.792
2009,4,ON,ON,ATS,6694,16,115.1368
2009,4,ON,ON,ATS,7502,16,129.0344
2011,3,ON,ON,ATS,11923,16,1284.1071
2007,4,ON,ON,ATS,156,17,1.5444
2007,4,ON,ON,ATS,2882,17,70.0326
2007,4,ON,ON,ATS,3001,17,72.9243
2007,4,ON,ON,ATS,5891,17,160.8243
2007,4,ON,ON,ATS,9914,17,250.8242
2007,4,ON,ON,ATS,9306,17,242.8866
2007,4,ON,ON,ATS,8907,17,233.3634
2007,4,ON,ON,ATS,6232,17,158.2928
2007,4,ON,ON,ATS,6267,17,159.1818
2009,5,ON,ON,ATS,7650,17,117.81
2008,5,ON,ON,ATS,59,28,16.0657
2008,5,ON,ON,ATS,59,28,16.0657
2008,5,ON,ON,ATS,60,28,17.844
2008,5,ON,ON,ATS,60,28,35.514
2008,5,ON,ON,ATS,160,28,46.08
2008,5,ON,ON,ATS,200,28,57.6
2008,5,ON,ON,ATS,50,28,14.4
2008,5,ON,ON,ATS,200,28,57.6
2008,5,ON,ON,ATS,381,28,109.728
2008,9,ON,ON,ATS,11,28,6.5109
2008,9,ON,ON,ATS,20,28,11.838
2008,9,ON,ON,ATS,11,28,6.5109
2008,9,ON,ON,ATS,60,28,35.514
2006,,ON,ON,RBT,20000,,20
2009,4,ON,ON,RBT,8140,,221.408
2009,4,ON,ON,RBT,8088,,181.98
2009,4,ON,ON,RBT,8005,,192.9205
2009,4,ON,ON,RBT,20019,,330.3135
2009,5,ON,ON,RBT,20560,,226.16
2008,11,ON,ON,RBT,5933,,86.0285
2008,11,ON,ON,RBT,11703,,221.1867
2010,9,ON,ON,COS,8415,,231.4125
2011,10,ON,ON,COS,8940,,201.15
2011,10,ON,ON,COS,68000,,1530
2012,10,ON,ON,COS,18144,,520.7328
2012,11,ON,ON,RBT,16270,,193.613
2010,9,ON,ON,RBT,23420,,1053.9
2012,10,ON,ON,RBT,12322,,351.177
2006,5,ON,ON,RBT,8799,,278.9283
2006,5,ON,ON,RBT,9700,,303.61
2010,3,ON,ON,RBT,5583,,125.6175
2010,3,ON,ON,RBT,5000,,112.5
2010,3,ON,ON,RBT,5000,,112.5
2011,3,ON,ON,RBT,15525,,319.815
2012,3,ON,ON,RBT,17420,,412.854
2012,5,ON,ON,RBT,3500,,
2010,4,ON,ON,RBT,9220,,617.74
2006,4,ER,NY,BNT,16680,16,2225
2006,4,ER,NY,BNT,8340,16,1051
2006,4,ER,NY,BNT,8340,16,1051
2006,5,ER,NY,BNT,4180,16,708
2006,4,ER,NY,RBT,5000,12,119
2006,4,ER,NY,RBT,5000,12,119
2006,4,ER,NY,RBT,10000,12,252
2006,4,ER,NY,RBT,15000,12,378
2006,4,ER,NY,RBT,10000,12,252
2006,4,ER,NY,RBT,90000,12,2001
2006,4,ER,NY,RBT,15000,12,486
2006,4,ER,NY,RBT,20000,12,515
2006,4,ER,NY,RBT,20000,12,515
2006,4,ER,NY,RBT,20000,12,504
2006,4,ER,NY,RBT,40000,12,960
2006,5,ER,NY,RBT,10000,13,259
2006,5,ER,NY,RBT,10000,13,252
2006,4,ER,NY,RBT,5000,16,552
2007,4,ER,NY,BNT,16850,16,2248
2007,4,ER,NY,BNT,8420,16,955
2007,4,ER,NY,BNT,8420,16,955
2007,5,ER,NY,BNT,4210,16,552
2007,4,ER,NY,RBT,5000,12,98
2007,4,ER,NY,RBT,5000,12,98
2007,4,ER,NY,RBT,10000,12,252
2007,4,ER,NY,RBT,15000,12,378
2007,4,ER,NY,RBT,10000,12,252
2007,4,ER,NY,RBT,90000,12,1512
2007,4,ER,NY,RBT,13100,12,297
2007,4,ER,NY,RBT,20000,12,395
2007,4,ER,NY,RBT,20000,12,395
2007,4,ER,NY,RBT,20000,12,504
2007,4,ER,NY,RBT,40000,12,726
2007,4,ER,NY,RBT,10000,12,197
2007,5,ER,NY,RBT,10000,13,363
2007,4,ER,NY,RBT,4530,16,576
2008,5,ER,NY,LAT,28779,16,1813
2008,4,ER,NY,BNT,16000,16,1961
2008,4,ER,NY,BNT,8000,16,864
2008,4,ER,NY,BNT,8000,16,1008
2008,5,ER,NY,BNT,4000,16,532
2008,4,ER,NY,RBT,10000,12,258
2008,4,ER,NY,RBT,10000,12,258
2008,4,ER,NY,RBT,43200,12,1113
2008,4,ER,NY,RBT,90000,12,1512
2008,4,ER,NY,RBT,9800,12,337
2008,4,ER,NY,RBT,20000,12,454
2008,4,ER,NY,RBT,20000,12,454
